,"Symbol","Name","Exchange","Sector","industry","dividendRate","exDividendDate","lastSplitDate","lastSplitFactor","Buy","Sell","Hold","Previous_Earnings_Date","Expected","Actual","Surprise","Future Earnings Date","daysSinceLastDividend","BBP","Exponential Moving Average","day1","day2","day3","day4"
1719,"BILL","Bill.com Holdings, Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,0,0,0,"2020-08-26",-0.11,-0.02,81.48,,0,0.427114836131603,,1,1,0,1
1720,"BURL","Burlington Stores, Inc.","NYSE","Consumer Services","Department/Specialty Retail Stores",,0,0,0,6,0,0,"2020-08-26",-1.04,-0.56,46.36,"2020-11-24",0,0.563495441534502,0.914333063194292,0,0,0,0
1721,"CM","Canadian Imperial Bank of Commerce","NYSE","Finance","Commercial Banks",4.44,1600992000,0,0,0,0,0,"2020-08-26",2.19,2.71,23.63,,-30,0.794739721933839,0.88564270246309,1,1,1,1
1722,"CEPU","Central Puerto S.A.","NYSE","Public Utilities","Electric Utilities: Central",0.24,1574985600,0,0,0,0,0,"2020-08-26",0.15,0.22,45.95,,271,-0.768244857266749,0.767437296076675,0,0,0,0
1723,"COTY","Coty Inc.","NYSE","Consumer Non-Durables","Package Goods/Cosmetics",,1581638400,0,0,0,0,2,"2020-08-26",-0.12,-0.51,-328.57,,194,-0.366469856132611,0.348490281126225,0,0,1,1
1724,"DELL","Dell Technologies Inc.","NYSE","Technology","Computer Manufacturing",,0,0,0,4,0,3,"2020-08-26",1.4,1.92,37.63,"2020-11-24",0,-0.355108257005841,1.09524757276094,0,1,1,1
1725,"DG","Dollar General Corporation","NYSE","Consumer Services","Department/Specialty Retail Stores",1.44,1601856000,0,0,7,0,0,"2020-08-26",2.44,3.12,27.61,"2020-12-03",-40,0.88388965053076,1.23297985751391,0,0,0,0
1726,"FRO","Frontline Ltd.","NYSE","Transportation","Marine Transportation",2,1599696000,0,0,1,0,0,"2020-08-26",1.04,1.05,0.57,,-15,0.251297298972683,0.824222415711808,1,0,0,1
1727,"GPS","Gap, Inc. (The)","NYSE","Consumer Services","Clothing/Shoe/Accessory Stores",,1617667200,0,0,3,0,7,"2020-08-26",-0.41,-0.17,58.74,"2020-11-19",-223,0.470690215481293,0.87402569496147,0,0,1,1
1728,"GSH","Guangshen Railway Company Limited","NYSE","Transportation","Railroads",0.42,1593129600,0,0,0,0,0,"2020-08-26","-","-","-",,61,0.723655925920717,0.670438253509402,0,0,0,0
1729,"HPQ","HP Inc.","NYSE","Technology","Computer Manufacturing",0.7,1599523200,0,0,0,0,6,"2020-08-26",0.43,0.49,14.49,"2020-11-24",-13,0.158427538791372,0.918674838248005,1,1,1,1
1730,"MOV","Movado Group Inc.","NYSE","Consumer Non-Durables","Consumer Specialties",,1575504000,0,0,0,0,0,"2020-08-26",-0.31,-0.07,77.42,"2020-11-24",265,-0.047766575276221,0.414080061766016,0,0,1,1
1731,"NFH","New Frontier Health Corporation","NYSE","Finance","Business Services",,0,0,0,0,0,0,"2020-08-26","-","-","-",,0,-0.67006736558085,0.796148848682103,1,1,1,1
1732,"PAGS","PagSeguro Digital Ltd.","NYSE","Technology","EDP Services",,0,0,0,1,0,0,"2020-08-26",0.98,0.93,-4.62,,0,0.858864497820761,1.18941373527504,1,1,1,1
1733,"PTR","PetroChina Company Limited","NYSE","Energy","Oil & Gas Production",1.86,1599782400,0,0,0,0,0,"2020-08-26","-","-","-",,-16,-0.174920690419708,0.76161785521337,0,0,0,1
1734,"TIF","Tiffany & Co.","NYSE","Consumer Services","Consumer Specialties",2.32,1600387200,0,0,0,0,0,"2020-08-26",0.19,0.32,65.8,"2020-12-03",-23,0.917503226497428,0.955384924937889,0,0,0,0
1735,"TD","Toronto Dominion Bank (The)","NYSE","Finance","Commercial Banks",2.4,1602115200,0,0,0,0,0,"2020-08-26",1.19,1.25,4.87,,-43,0.443909688630345,0.825151748990052,0,0,1,1
1736,"YRD","Yiren Digital Ltd.","NYSE","Finance","Finance: Consumer Services",,1524787200,0,0,0,0,0,"2020-08-26","-","-","-","2020-11-12",852,-0.133941114529478,0.719921084863749,1,0,0,0
1737,"FLWS","1-800-FLOWERS.COM, Inc.","Nasdaq","Consumer Services","Other Specialty Stores",,0,0,0,1,2,0,"2020-08-26",0.19,0.2,4.71,"2020-10-29",0,0.471999977945298,2.11457265077345,0,1,1,1
1738,"ALXO","ALX Oncology Holdings Inc.","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,4,0,0,"2020-08-26",-0.33,-4.41,-1224.32,,0,0.46050729090739,,0,1,0,0
1739,"ASND","Ascendis Pharma A/S","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-26",-1.44,-1.97,-36.62,,0,0.493140467250578,1.20795047136201,0,0,0,0
1740,"AVNW","Aviat Networks, Inc.","Nasdaq","Technology","Radio And Television Broadcasting And Communications Equipment",,0,0,0,0,0,0,"2020-08-26",0.27,0.75,177.78,"2020-11-05",0,0.152413991618886,1.48005246278139,0,0,0,0
1741,"RCEL","Avita Therapeutics, Inc.","Nasdaq","Capital Goods","Miscellaneous",,0,0,0,0,0,0,"2020-08-26",-0.24,-0.6,-150,,0,-0.400702650078181,0.579256435742273,0,0,0,0
1742,"BOSC","B.O.S. Better Online Solutions","Nasdaq","Technology","Computer Communications Equipment",,0,0,0,0,0,0,"2020-08-26","-","-","-","2020-11-24",0,-0.351122447566618,1.49616057662179,1,0,1,1
1743,"DOOO","BRP Inc.","Nasdaq","Capital Goods","Industrial Specialties",,1577318400,0,0,1,0,0,"2020-08-26",-0.27,1.14,526.97,,244,0.936801915299407,0.995232404563112,1,1,1,1
1744,"DXLG","Destination XL Group, Inc.","Nasdaq","Consumer Services","Clothing/Shoe/Accessory Stores",,0,0,0,0,0,0,"2020-08-26","-",-0.15,"-","2020-11-20",0,-0.745039175186867,0.231678495582112,1,1,1,1
1745,"DLTR","Dollar Tree, Inc.","Nasdaq","Consumer Services","Department/Specialty Retail Stores",,0,0,0,2,0,3,"2020-08-26",0.92,1.1,19.7,"2020-11-24",0,0.761634581211462,0.868375002087409,0,1,1,1
1746,"HHR","HeadHunter Group PLC","Nasdaq","Technology","Professional Services",1,1585180800,0,0,0,0,0,"2020-08-26",9.99,7.97,-20.22,,153,0.381184073308928,1.1523659814077,0,0,0,0
1747,"LANC","Lancaster Colony Corporation","Nasdaq","Consumer Non-Durables","Packaged Foods",2.8,1599523200,0,0,0,0,0,"2020-08-26",0.96,1.25,30.21,"2020-11-02",-13,0.381591060081338,1.04966457392106,0,0,1,1
1748,"MBUU","Malibu Boats, Inc.","Nasdaq","Capital Goods","Marine Transportation",,0,0,0,4,0,0,"2020-08-26",0.12,0.4,233.33,"2020-11-05",0,0.088673532332151,1.51277245294836,0,0,0,0
1749,"MRVL","Marvell Technology Group Ltd.","Nasdaq","Technology","Semiconductors",0.24,1594339200,0,0,6,0,3,"2020-08-26",0.2,0.21,4.48,"2020-12-01",47,-0.847570381725973,1.31000335762593,0,1,1,1
1750,"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","Nasdaq","Consumer Services","Department/Specialty Retail Stores",,0,0,0,4,1,3,"2020-08-26",0.9,1.04,15.04,"2020-12-10",0,0.1899415750526,1.61348992132855,1,1,1,1
1751,"PDEX","Pro-Dex, Inc.","Nasdaq","Health Care","Medical/Dental Instruments",,0,0,0,0,0,0,"2020-08-26",0.18,0.64,255.56,,0,0.388637577124932,1.69140564778961,1,0,0,0
1752,"RLAY","Relay Therapeutics, Inc.","Nasdaq","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",,0,0,0,0,0,0,"2020-08-26",-0.66,-6.06,-814.03,,0,-0.000273320517379,,1,1,1,1
1753,"SAFM","Sanderson Farms, Inc.","Nasdaq","Consumer Non-Durables","Meat/Poultry/Fish",1.28,1595808000,0,0,0,0,2,"2020-08-26",0.95,1.48,55.95,"2020-12-17",30,0.197298137388558,0.691632895442751,0,0,0,1
1754,"TITN","Titan Machinery Inc.","Nasdaq","Consumer Services","Other Specialty Stores",,0,0,0,0,0,0,"2020-08-26",-0.01,0.29,2033.33,"2020-11-24",0,0.456826495071758,0.656405965371027,0,1,0,0
1755,"TIG","Trean Insurance Group, Inc.","Nasdaq","Finance","Property-Casualty Insurers",,0,0,0,0,0,0,"2020-08-26",0.12,"-","-",,0,0.53866313440952,,1,0,1,0
1756,"ULTA","Ulta Beauty, Inc.","Nasdaq","Consumer Services","Other Specialty Stores",,1331856000,0,0,2,0,2,"2020-08-26",0.06,0.73,1158.62,"2020-12-03",3085,0.264869701331594,0.905423617986086,0,1,1,1
1757,"CANF","Can-Fite Biopharma Ltd","AMEX","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-26",-0.33,-1.05,-218.18,,0,0.606956807610172,0.985694994815442,0,0,0,0
1758,"BBAR","Banco BBVA Argentina S.A.","NYSE","Finance","Commercial Banks",,1557792000,0,0,0,1,0,"2020-08-27",0.44,0.18,-58.64,,471,-0.803696834693246,1.01366843422297,1,0,1,0
1759,"BIG","Big Lots, Inc.","NYSE","Consumer Services","Department/Specialty Retail Stores",1.2,1599696000,0,0,2,0,2,"2020-08-27",2.7,2.75,1.81,"2020-12-04",-14,0.481654102067678,2.34535542348365,1,1,1,1
1760,"BORR","Borr Drilling Limited","NYSE","Energy","Oil & Gas Production",,0,0,0,0,0,1,"2020-08-27",-0.38,-0.83,-120.74,,0,-0.786306975250035,0.145651515984557,1,1,1,1
1761,"DL","China Distance Education Holdings Limited","NYSE","Consumer Services","Other Consumer Services",,1585526400,0,0,0,0,0,"2020-08-27",0.06,0.09,50,,150,0.147774419132369,1.21497418045298,1,1,1,1
1762,"DRD","DRDGOLD Limited","NYSE","Basic Industries","Precious Metals",0.29,1592352000,0,0,1,0,0,"2020-08-27","-","-","-",,71,-0.339483009325432,3.88506539308603,0,0,1,1
1763,"LAIX","LAIX Inc.","NYSE","Consumer Services","Other Consumer Services",,0,0,0,0,0,1,"2020-08-27",-0.52,-0.25,51.92,,0,-0.669600907231169,1.24204204436411,0,0,0,0
1764,"CLGN","CollPlant Biotechnologies Ltd.","Nasdaq",,,,0,0,0,0,0,0,"2020-08-27",-0.15,-0.28,-80.65,,0,-0.476344575937112,1.82088351414047,1,1,1,1
1765,"HIBB","Hibbett Sports, Inc.","Nasdaq","Consumer Services","Other Specialty Stores",,0,0,0,1,0,0,"2020-08-27",1.15,2.95,157.19,"2020-11-06",0,0.213085232238246,0.874153004718184,1,1,1,1
1766,"LEGN","Legend Biotech Corporation","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-27",-0.26,-1.26,-384.62,,0,0.235824563376336,,1,1,0,0
1767,"TATT","TAT Technologies Ltd.","Nasdaq","Capital Goods","Aerospace",,1496620800,0,0,0,0,0,"2020-08-27","-","-","-","2020-11-27",1179,1.74007537735949,0.800878998875354,0,0,0,0
1768,"TOUR","Tuniu Corporation","Nasdaq","Consumer Services","Transportation Services",,0,0,0,0,0,0,"2020-08-27","-",-0.35,"-","2020-11-17",0,-0.53817071470276,0.436679737614894,1,1,0,1
1769,"AWF","Alliance World Dollar Government Fund II","NYSE",,,0.79,1599091200,0,0,0,0,0,"2020-08-28","-","-","-","2020-11-27",-6,0.322465464243356,0.94199002430468,1,1,1,1
1770,"RYB","RYB Education, Inc.","NYSE","Consumer Services","Other Consumer Services",,0,0,0,0,0,0,"2020-08-28",-0.63,-0.46,26.98,,0,0.375387038413866,0.50098661435173,0,1,0,0
1771,"AFYA","Afya Limited","Nasdaq","Consumer Services","Other Consumer Services",,0,0,0,0,0,1,"2020-08-28",0.12,0.16,33.33,,0,-0.814818538302218,0.928167484125157,0,0,0,0
1772,"GRIN","Grindrod Shipping Holdings Ltd.","Nasdaq","Transportation","Marine Transportation",,0,0,0,0,0,0,"2020-08-28","-","-","-",,0,0.062593422703133,0.521026009077914,0,0,0,1
1773,"HOME","At Home Group Inc.","NYSE","Consumer Services","Home Furnishings",,0,0,0,1,0,3,"2020-08-31",1.31,1.41,7.8,"2020-12-02",0,0.611393086210377,1.91611241048921,0,0,0,0
1774,"BBW","Build-A-Bear Workshop, Inc.","NYSE","Consumer Services","Recreational Products/Toys",,0,0,0,0,0,0,"2020-08-31",-0.8,-0.82,-1.86,"2020-12-03",0,-0.121342687567578,0.795547925072554,1,0,0,1
1775,"CAL","Caleres, Inc.","NYSE","Consumer Non-Durables","Shoe Manufacturing",0.28,1599696000,0,0,0,1,0,"2020-08-31",-1.02,-0.57,44.34,"2020-11-23",-10,-0.158705788214569,0.313412694141718,1,1,1,1
1776,"HRB","H&R Block, Inc.","NYSE","Consumer Services","Other Consumer Services",1.04,1599696000,0,0,0,0,2,"2020-08-31",0.5,0.55,10.44,"2020-12-02",-10,0.076509322137028,0.634744121612803,0,0,0,1
1777,"BMA","Macro Bank Inc.","NYSE","Finance","Commercial Banks",,1557446400,0,0,0,1,0,"2020-08-31",1.91,1.48,-22.29,,479,-0.685945364223577,0.800911634040647,1,0,0,1
1778,"AKTX","Akari Therapeutics Plc","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-31","-","-","-",,0,-1.20253447369751,0.986274497429255,1,0,1,1
1779,"APM","Aptorum Group Limited","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-31","-","-","-",,0,-1.17352154116816,0.212407645699343,1,1,0,0
1780,"CDMO","Avid Bioservices, Inc.","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-31",-0.07,0.06,180,,0,0.302857943537932,1.46728515426007,1,1,1,1
1781,"CDMOP","Avid Bioservices, Inc.","Nasdaq","Health Care","Major Pharmaceuticals",2.62,1599782400,0,0,0,0,0,"2020-08-31",-0.07,0.06,180,,-11,0.327114980142652,1.04852521924686,0,1,1,1
1782,"CUE","Cue Biopharma, Inc.","Nasdaq","Health Care","Major Pharmaceuticals",,0,0,0,0,0,0,"2020-08-31",-0.43,-0.38,11.63,,0,-0.955003842259094,1.87958891713747,1,1,0,0
1783,"IROQ","IF Bancorp, Inc.","Nasdaq","Finance","Savings Institutions",0.3,1600905600,0,0,0,0,0,"2020-08-31","-","-","-",,-24,,,1,1,1,1
1784,"ITOS","iTeos Therapeutics, Inc.","Nasdaq","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",,0,0,0,0,0,0,"2020-08-31",-0.47,-29.49,-6201.28,,0,0.276812386623631,,0,0,0,0
1785,"JAMF","Jamf Holding Corp.","Nasdaq","Technology","Computer Software: Prepackaged Software",,0,0,0,,,,"2020-08-31",0.07,0.05,-28.57,,0,-0.067843875839666,,0,1,0,0
1786,"RXT","Rackspace Technology, Inc.","Nasdaq","Technology","Computer Software: Programming, Data Processing",,0,0,0,0,0,0,"2020-08-31",0.16,0.21,31.25,,0,,,0,1,1,1
1787,"SCVL","Shoe Carnival, Inc.","Nasdaq","Consumer Services","Clothing/Shoe/Accessory Stores",0.36,1593648000,0,0,1,0,0,"2020-08-31",0.62,0.71,15.45,"2020-11-19",60,0.475641812766604,0.733417446049007,0,1,1,1
1788,"WSG","Wanda Sports Group Company Limited","Nasdaq","Consumer Services","Services-Misc. Amusement & Recreation",,0,0,0,1,0,0,"2020-08-31",-0.27,-0.22,19.12,,0,0.203136601242937,0.706736371843944,0,1,1,1
1789,"CLDR","Cloudera, Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,2,0,2,"2020-09-01",0.07,0.1,53.85,"2020-11-30",0,0.609131162268692,1.21253468410699,1,1,1,1
1790,"CULP","Culp, Inc.","NYSE","Basic Industries","Textiles",0.42,1594252800,0,0,0,0,0,"2020-09-01",0.04,-0.22,-728.57,,54,-0.211883427123705,0.704482381637354,1,1,1,1
1791,"GSX","GSX Techedu Inc.","NYSE","Consumer Services","Other Consumer Services",,0,0,0,0,0,2,"2020-09-01",0.38,0.29,-24.28,,0,-0.33938027015885,4.91257671080778,0,0,0,0
1792,"GES","Guess?, Inc.","NYSE","Consumer Non-Durables","Apparel",0.45,1575936000,0,0,0,0,0,"2020-09-01",-0.57,-0.01,98.26,"2020-11-24",266,0.052434332764604,0.645546540993825,0,0,1,0
1793,"GWRE","Guidewire Software, Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,1,1,0,"2020-09-01",0.45,0.83,85.27,"2020-12-03",0,-0.295175989664498,0.928680806612117,1,0,1,1
1794,"PD","PagerDuty, Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,0,0,1,"2020-09-01",-0.07,-0.04,39.39,"2020-12-03",0,-0.321948754734502,1.11914000836146,1,1,1,1
1795,"PVH","PVH Corp.","NYSE","Consumer Non-Durables","Apparel",,1584576000,0,0,2,0,3,"2020-09-01",-2.42,0.13,105.36,"2020-11-23",166,0.521847789177284,0.523028280937208,0,1,1,1
1796,"SAIC","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","NYSE","Technology","EDP Services",1.48,1594857600,0,0,0,0,0,"2020-09-01",1.44,1.63,13.27,"2020-12-03",47,-0.040054755596384,1.00799158874446,0,1,1,1
1797,"SMAR","Smartsheet Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,5,0,0,"2020-09-01",-0.16,-0.06,62.73,"2020-12-02",0,0.618327610150629,1.01183654015313,1,1,1,1
1798,"ZUO","Zuora, Inc.","NYSE","Technology","Computer Software: Prepackaged Software",,0,0,0,1,1,1,"2020-09-01",-0.07,"-",100,"2020-12-04",0,0.028662359742719,0.74669210607018,1,1,1,1
1799,"AMBA","Ambarella, Inc.","Nasdaq","Technology","Semiconductors",,0,0,0,1,1,0,"2020-09-01",-0.02,0.06,372.73,"2020-11-23",0,1.81975054422961,0.825802771491894,0,0,1,1
1800,"BMRA","Biomerica, Inc.","Nasdaq","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances",,0,0,0,0,0,0,"2020-09-01","-","-","-","2020-10-13",0,-0.791884235050417,2.7334455425881,1,1,0,0
1801,"CPRT","Copart, Inc.","Nasdaq","Consumer Durables","Automotive Aftermarket",,0,0,0,0,0,0,"2020-09-01",0.38,0.69,79.69,"2020-11-18",0,0.555657720675177,1.1030612669036,1,1,1,1
1802,"CRWD","CrowdStrike Holdings, Inc.","Nasdaq","Technology","Computer Software: Prepackaged Software",,0,0,0,2,0,0,"2020-09-01",-0.01,0.03,528.57,"2020-12-03",0,0.439048274734535,1.96322528007522,1,1,1,1
1803,"EGAN","eGain Corporation","Nasdaq","Technology","Computer Software: Prepackaged Software",,0,0,0,0,0,0,"2020-09-01",0.05,0.08,48.15,,0,0.148617346592693,1.37367085919194,1,1,1,1
1804,"GSM","Ferroglobe PLC","Nasdaq","Capital Goods","Metal Fabrications",,0,0,0,,,,"2020-09-01","-","-","-",,0,-0.38510031466958,0.91151513667146,1,0,1,1
1805,"FIVE","Five Below, Inc.","Nasdaq","Consumer Services","Department/Specialty Retail Stores",,0,0,0,9,0,1,"2020-09-01",0.14,0.53,278.57,"2020-12-02",0,0.620062778587534,0.882511213180956,1,0,0,0
1806,"JFIN","Jiayin Group Inc.","Nasdaq","Finance","Finance: Consumer Services",,0,0,0,0,0,0,"2020-09-01",0.59,0.76,28.81,,0,0.365038142113467,0.453728071895332,0,0,1,1
1807,"LE","Lands&#39; End, Inc.","Nasdaq","Consumer Services","Clothing/Shoe/Accessory Stores",,0,0,0,0,0,0,"2020-09-01",-0.31,0.13,141.94,,0,0.848727399155519,0.976369511242173,0,0,1,1
1808,"MTRX","Matrix Service Company","Nasdaq","Basic Industries","Engineering & Construction",,0,0,0,0,0,0,"2020-09-01",0.06,-0.01,-116.67,"2020-11-04",0,-0.229617238583066,0.45345761642508,0,0,0,0
1809,"MDB","MongoDB, Inc.","Nasdaq","Technology","Computer Software: Prepackaged Software",,0,0,0,1,0,1,"2020-09-01",-0.39,-0.22,43.73,"2020-12-07",0,0.265873577346286,1.44247908357511,1,1,1,1
1810,"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","Nasdaq","Consumer Services","Other Specialty Stores",,0,0,0,2,0,0,"2020-09-01",0.29,0.76,159.39,,0,-0.879220361409281,2.22708620508356,1,0,0,0
1811,"VRA","Vera Bradley, Inc.","Nasdaq","Consumer Non-Durables","Apparel",,0,0,0,0,0,0,"2020-09-01",-0.07,0.32,584.85,"2020-12-09",0,0.840473721683096,0.396990721654377,0,1,1,1
1812,"BNED","Barnes & Noble Education, Inc","NYSE","Consumer Services","Other Specialty Stores",,0,0,0,0,0,0,"2020-09-02",-0.78,-0.96,-23.08,,0,0.395192701437426,0.461507131451156,1,1,0,0
1813,"CPB","Campbell Soup Company","NYSE","Consumer Non-Durables","Packaged Foods",1.4,1594684800,0,0,1,2,2,"2020-09-02",0.6,0.63,5.35,"2020-12-02",50,0.838376904545862,1.13220679819324,0,0,0,0
1814,"CIEN","Ciena Corporation","NYSE","Public Utilities","Telecommunications Equipment",,0,0,0,4,0,1,"2020-09-02",0.83,1.06,28.33,"2020-12-10",0,-1.29687935287828,1.57781644050962,0,0,0,1
1815,"DBI","Designer Brands Inc.","NYSE","Consumer Services","Clothing/Shoe/Accessory Stores",0.85,1585267200,0,0,1,0,0,"2020-09-02",-0.85,-1.28,-51.3,"2020-12-08",159,0.157351677327774,0.419292747872857,1,1,1,1
1816,"DCI","Donaldson Company, Inc.","NYSE","Capital Goods","Pollution Control Equipment",0.84,1597363200,0,0,0,0,0,"2020-09-02",0.44,0.5,12.87,"2020-12-01",19,0.214397372059681,0.925162717740198,0,0,0,0
1817,"DLNG","Dynagas LNG Partners LP","NYSE","Consumer Services","Marine Transportation",,1556755200,0,0,0,0,0,"2020-09-02",0.15,0.2,35.14,"2020-11-19",489,-0.386214739524887,1.46673051873915,1,0,0,0
1818,"GCO","Genesco Inc.","NYSE","Consumer Services","Clothing/Shoe/Accessory Stores",,103161600,0,0,0,0,0,"2020-09-02",-1.85,-1.23,33.51,"2020-12-04",17313,0.010483052504573,0.479768488279303,1,1,1,1
1819,"GMS","GMS Inc.","NYSE","Consumer Services","RETAIL: Building Materials",,0,0,0,0,0,1,"2020-09-02",0.81,0.94,15.48,"2020-12-03",0,-0.026344962627069,0.823708451563904,1,1,1,1
1820,"HOV","Hovnanian Enterprises Inc","NYSE","Capital Goods","Homebuilding",,0,0,0,0,0,0,"2020-09-02","-","-","-","2020-12-03",0,0.556463643131465,1.43316081028359,0,0,0,1
1821,"JILL","J. Jill, Inc.","NYSE","Consumer Non-Durables","Apparel",,1552867200,0,0,0,0,0,"2020-09-02",-0.37,-0.31,16.22,"2020-12-03",534,-0.658884185903913,0.294916663891325,1,1,0,1
1822,"KFY","Korn Ferry ","NYSE","Technology","Diversified Commercial Services",0.4,1594684800,0,0,0,0,0,"2020-09-02",0.08,-0.19,-346.75,"2020-12-03",50,-0.036087068109378,0.799172073108851,1,1,1,1
1823,"MDLA","Medallia, Inc.","NYSE","Technology","Computer Software: Programming, Data Processing",,0,0,0,0,0,0,"2020-09-02","-",0.01,1100,"2020-12-03",0,1.33057068845531,1.00283333261808,1,1,1,1
1824,"MEI","Methode Electronics, Inc.","NYSE","Capital Goods","Electrical Products",0.44,1594857600,0,0,0,0,0,"2020-09-02",0.26,0.41,57.69,"2020-12-03",48,-0.576598369142522,0.803054568132923,0,0,0,1
1825,"OXM","Oxford Industries, Inc.","NYSE","Consumer Non-Durables","Apparel",1,1594857600,0,0,1,0,0,"2020-09-02",-0.61,-0.38,38.01,"2020-12-09",48,0.376270019505345,0.65220946441056,1,1,1,1
1826,"NX","Quanex Building Products Corporation","NYSE","Capital Goods","Metal Fabrications",0.32,1591920000,0,0,0,0,0,"2020-09-02",0.08,0.34,309.64,"2020-12-09",82,0.278313759956753,0.8539130848092,1,1,1,1
1827,"RKT","Rocket Companies, Inc.","NYSE","Finance","Finance: Consumer Services",,0,0,0,0,0,0,"2020-09-02","-","-","-",,0,,,0,1,1,1
1828,"SIG","Signet Jewelers Limited","NYSE","Consumer Services","Consumer Specialties",,1580342400,0,0,0,0,0,"2020-09-02",-2.07,-1.13,45.41,"2020-12-03",216,0.941021574927934,0.867802300483731,0,0,1,1
1829,"COO","The Cooper Companies, Inc. ","NYSE","Health Care","Ophthalmic Goods",0.06,1595376000,0,0,1,0,1,"2020-09-02",1.52,2.28,49.7,"2020-12-03",42,0.34454916654199,0.965706254723974,1,1,1,1
1830,"TLYS","Tilly&#39;s, Inc.","NYSE","Consumer Services","Clothing/Shoe/Accessory Stores",,1581379200,0,0,0,0,0,"2020-09-02",-0.17,0.18,207.14,"2020-12-02",204,0.359395202318102,0.687814299069574,0,1,1,1
1831,"TTC","Toro Company (The)","NYSE","Capital Goods","Tools/Hardware",1,1592524800,0,0,0,0,0,"2020-09-02",0.55,0.82,49.64,"2020-12-16",75,0.540482843191292,0.960021157563821,1,1,1,1
1832,"XIN","Xinyuan Real Estate Co Ltd","NYSE","Basic Industries","Homebuilding",0.1,1592179200,0,0,0,0,0,"2020-09-02","-","-","-",,79,-0.514877500231745,0.610002603326657,1,1,1,0
1833,"YEXT","Yext, Inc.","NYSE","Technology","EDP Services",,0,0,0,3,1,0,"2020-09-02",-0.12,-0.07,41.67,"2020-12-04",0,0.660106478015062,1.01848398811371,1,1,1,1
